anime_id;name;genre;type;episodes;rating;members
2353;Daiakuji: The Xena Buster Specials;Hentai;Special;2;6.78;2220
3250;Daishikkin Helena;Hentai;OVA;2;6.02;2503
3578;Daraku: Onna Kyoushi Hakai;Hentai;OVA;3;6.21;2338
3439;Darcrows;Hentai;OVA;2;5.86;1624
3393;Dark;Hentai;OVA;2;5.75;1310
12995;Dark Blue;Hentai;OVA;2;6.08;3736
3107;Dark Shell: Ori no Naka no Namameki;Hentai;OVA;2;6.29;2785
3058;Darling;Hentai;OVA;3;6.69;3600
5540;Datenshi-tachi no Kyouen;Hentai;OVA;1;5.43;272
5646;Deep Voice;Hentai;OVA;3;5.51;844
21001;Dekakute Ecchi na Ore no Ane;Hentai;OVA;1;7.04;3843
25877;Demonion: Gaiden;Hentai;OVA;2;6.56;2345
9257;Denki Musou Hana;Hentai;OVA;2;5.14;393
4675;Detective File 1: Kindan no Ai;Hentai;OVA;1;5.31;943
7268;Diabolus: Kikoku;Hentai;OVA;2;6.36;3250
7456;Discipline Zero;Hentai;OVA;2;6.71;5082
3324;Discode: Ijou Seiai;Hentai;OVA;3;6.38;4289
3953;DNA Hunter;Hentai;OVA;3;5.71;1165
3944;Dokidoki Oyako Lesson: Oshiete H na Obenkyou;Hentai;OVA;2;6.69;4437
2541;Dokusen;Hentai;OVA;2;5.76;1046
9317;Doll Saaya;Hentai;OVA;1;5.30;304
3422;Donburi Kazoku;Hentai;OVA;2;5.98;2457
3385;Dorei Ichiba;Hentai;OVA;3;6.37;2049
3538;Dorei Kaigo;Hentai;OVA;3;6.32;1959
20377;Dorei Usagi to Anthony The Animation;Hentai;OVA;1;7.34;3836
4841;Doukyuusei (OVA): Climax;Hentai;OVA;2;5.54;562
4842;Doukyuusei 2 (OVA);Hentai;OVA;12;5.91;642
5687;Doura;Hentai;OVA;4;5.44;386
2007;Dousou Kai Again;Hentai;OVA;2;5.80;1101
5101;Doutei Kawaiya;Hentai;ONA;1;5.67;787
3551;Dragon Rider;Hentai;OVA;2;5.85;1049
4178;Dream Hazard: Akuma no Program;Hentai;OVA;1;4.77;616
17543;D-Spray;Hentai;OVA;1;6.42;1800
3793;Dyogrammaton;Hentai;OVA;2;5.48;1661
4487;Ebenbourg no Kaze;Hentai;OVA;2;5.88;906
5546;Ecchi de Happy! Pin! Pin! Pin!;Hentai;OVA;1;5.51;290
4834;Ecchies;Hentai;OVA;2;5.88;456
6691;Elf no Futagohime: Willan to Arsura;Hentai;OVA;1;6.16;1921
5609;Emi to Yobanaide;Hentai;OVA;2;5.36;614
23519;Enbi;Hentai;OVA;2;6.27;1507
3583;Endless Serenade;Hentai;OVA;1;5.88;1034
33393;Enkou Shoujo: Rikujoubu Yukki no Baai The Animation;Hentai;OVA;1;6.54;1402
4494;Enyoku;Hentai;OVA;1;6.13;1748
10779;Eroge! H mo Game mo Kaihatsu Zanmai;Hentai;OVA;6;7.68;20316
27879;Eromame;Hentai;OVA;2;6.40;1854
4833;Esper Bishoujo Manami;Hentai;OVA;1;4.71;608
30132;Etsuraku no Tane The Animation;Hentai;OVA;1;6.16;1789
10851;Euphoria;Hentai;OVA;6;6.50;12922
4601;Fairy Forest Remi-chan;Hentai;OVA;1;5.04;1060
2134;Famiresu Senshi Purin;Hentai;OVA;3;6.59;2528
7053;Fault!!;Hentai;OVA;3;7.21;11055
21829;Fella Pure: Mitarashi-san Chi no Jijou The Animation;Hentai;OVA;1;7.52;6648
24453;Fetikano!;Hentai;OVA;1;6.53;2024
9434;Fighting of Ecstasy;Hentai;OVA;2;5.90;1902
12957;First Love;Hentai;OVA;3;6.82;3466
3705;Flashback Game;Hentai;OVA;3;5.53;1195
9970;Floating Material;Hentai;OVA;2;6.77;4567
1404;Flutter of Birds: Tori-tachi no Habataki;Hentai;OVA;2;5.93;1190
2136;Front Innocent: Mou Hitotsu no Lady Innocent;Hentai;OVA;1;6.99;7713
14209;Fruits Version;Hentai;OVA;2;5.80;250
5550;Fujun Isei Kouyuu: Taisetsu na Kimi e;Hentai;OVA;1;5.69;462
29573;Fukubiki! Triangle: Futaba wa Atafuta ♥;Hentai;OVA;1;6.74;2720
8110;Fukubiki! Triangle: Miharu After;Hentai;OVA;2;7.31;8450
25055;Furifure The Animation;Hentai;OVA;1;6.37;1832
23033;Furueru Kuchibiru;Hentai;OVA;1;6.82;3285
24987;Furueru Kuchibiru Episode 0;Hentai;OVA;1;6.74;1953
17747;Furyou ni Hamerarete Jusei Suru Kyonyuu Okaasan The Animation;Hentai;OVA;2;6.38;2646
3062;Futago no Haha Seihonnou;Hentai;OVA;2;6.39;2372
5321;Futari no Aniyome;Hentai;OVA;2;6.43;1958
19523;Fuurinkanzan;Hentai;OVA;1;5.83;1305
5663;G.T.R G-cup Teacher Rei;Hentai;OVA;4;5.26;395
10420;Gakuen 3;Hentai;OVA;2;6.63;2188
30243;Gakuen de Jikan yo Tomare;Hentai;OVA;4;7.25;5163
6622;Gakuen Maria: Bakunyuu Teachers;Hentai;OVA;1;5.37;891
30658;Gakuen no Ikenie: Nagusami Mono to Kashita Kyonyuu Furyou Shoujo;Hentai;OVA;1;5.76;1539
2266;Gakuen no Shuryousha;Hentai;OVA;2;6.18;1489
8293;Gakuen Saimin Reido;Hentai;OVA;3;6.87;4850
5214;Gakuen Shimai;Hentai;OVA;2;6.74;2864
3063;Gakuen Sodom;Hentai;OVA;2;5.68;925
1511;Gakuen: Chijoku no Zushiki;Hentai;OVA;2;5.61;1798
17491;Garden;Hentai;OVA;2;6.73;4334
2430;Gekka Bijin;Hentai;OVA;2;6.23;1487
29261;Genkaku Cool na Sensei ga Aheboteochi!;Hentai;OVA;2;7.22;2962
2590;Genmukan;Hentai;OVA;2;6.50;3813
4817;Genzai Byoto;Hentai;OVA;2;5.48;532
3286;Gibo no Toiki: Haitoku Kokoro ni Tadayou Haha no Iroka;Hentai;OVA;2;6.79;3536
2531;Gibomai;Hentai;OVA;2;6.73;3419
9718;Gitai Saimin;Hentai;OVA;2;6.06;1594
14993;Gogo no Kouchou: Junai Mellow yori;Hentai;OVA;1;6.66;2717
4732;Grope: Yami no naka no Kotoritachi;Hentai;OVA;2;6.05;2521
30812;Gyakuten Majo Saiban: Chijo na Majo ni Sabakarechau The Animation;Hentai;OVA;1;6.60;2791
7612;Haha Sange;Hentai;OVA;2;5.95;2317
2137;Haitokuzuma;Hentai;OVA;2;6.17;2446
10906;Hakoiri Shoujo: Virgin Territory;Hentai;OVA;2;6.02;2971
3380;Hana Dorei;Hentai;OVA;2;5.77;930
2955;Hana no Joshi Announcer: Newscaster Etsuko;Hentai;OVA;2;6.52;4874
3795;Hana to Hebi The Animation;Hentai;OVA;3;6.17;1394
4557;Handle With Care..;Hentai;OVA;1;5.56;415
9304;Happy Day;Hentai;OVA;1;4.94;172
2991;Harumi-chan no Oita;Hentai;OVA;1;5.41;1712
5097;Hatsu Inu 2 The Animation: Strange Kind of Woman - Again;Hentai;OVA;2;7.29;8112
2798;Hatsu Inu The Animation;Hentai;OVA;2;7.46;14076
5208;Hatsukoi;Hentai;OVA;2;6.10;1628
2195;Heisa Byouin;Hentai;OVA;2;6.11;1387
4009;Heisa Byoutou;Hentai;OVA;2;6.17;1072
5545;Heisei Jogakuen Kagai Lesson;Hentai;OVA;1;5.00;503
5651;Helter Skelter: Hakudaku no Mura;Hentai;OVA;4;6.79;3898
3540;Henbou Moral Hazard;Hentai;OVA;1;4.88;552
9322;HHH Triple Ecchi;Hentai;OVA;4;7.37;11206
1781;Hi.Me.Go.To;Hentai;OVA;1;6.38;2459
4731;Hiiro no Koku;Hentai;OVA;5;5.58;636
3566;Hika Ryoujoku: Wana ni Hamatta Futari;Hentai;OVA;1;5.32;1062
5211;Hime Dorei;Hentai;OVA;2;6.10;2313
5686;Himekishi Angelica;Hentai;OVA;2;6.39;2383
20995;Himekishi Olivia;Hentai;OVA;2;6.61;2350
13219;Himesama Gentei!;Hentai;OVA;2;7.05;4132
4848;Hinadori no Saezuri;Hentai;OVA;2;5.62;634
4378;Hininden: Gauss;Hentai;OVA;1;5.88;1228
13217;Hishoka Drop The Animation;Hentai;OVA;1;6.43;1974
5281;Hissatsu Chikan Nin;Hentai;OVA;2;6.25;1930
6337;Hitoriga The Animation;Hentai;OVA;4;6.56;2878
9487;Hitou Meguri Kakure Yu;Hentai;OVA;2;6.14;3577
15839;Hitou Meguri Kakure Yu: Mao-hen;Hentai;OVA;2;6.38;2946
4365;Hitou Meguri The Animation: Wakaokami, Rachiru;Hentai;OVA;1;6.28;2678
2958;Hitozuma Cosplay Kissa;Hentai;OVA;2;6.12;2856
3917;Hitozuma Cosplay Kissa 2: Hitozuma LoveLove - Cosplay OVA;Hentai;OVA;2;6.56;1615
6689;Hitozuma Koukan Nikki;Hentai;OVA;2;6.20;2014
2945;Hitozuma Ryoujoku Sankanbi;Hentai;OVA;2;6.44;2486
2438;Hitozuma♪Kasumi-san;Hentai;OVA;2;6.84;3782
9503;Hokenshitsu de Aimashou;Hentai;OVA;1;4.38;306
29807;Honoo no Haramase Paidol My★Star Gakuen Z The Animation;Hentai;OVA;1;7.08;2254
19635;Hontou ni Atta;Hentai;OVA;2;5.92;1361
2439;Hooligan;Hentai;OVA;2;5.93;1393
2371;Hotaruko;Hentai;OVA;3;6.25;2647
5210;Houkago 2 The Animation;Hentai;OVA;1;6.10;1924
5213;Houkago 2: Saiyuri;Hentai;OVA;1;6.34;2150
11855;Houkago Nyannyan;Hentai;OVA;1;6.04;2646
4818;Houkago Renai Club: Koi no Étude;Hentai;OVA;2;5.39;605
2896;Houkago: Nureta Seifuku;Hentai;OVA;3;6.56;5847
14659;Hump Bang;Hentai;OVA;2;6.46;1775
4495;Hyakkiyakou: Warashi;Hentai;OVA;1;5.50;281
30741;Hyoudou Ibuki: Kanpeki Ibuki Kaichou ga Kousoku Do M!? na Wake;Hentai;OVA;2;6.75;2568
8654;I☆Can;Hentai;OVA;3;5.99;4098
16476;Idol Kouhosei;Hentai;OVA;1;5.90;1442
29730;Ienai Koto The Animation;Hentai;OVA;2;6.05;1973
24273;Iinari! Saimin Kanojo;Hentai;OVA;2;6.41;2867
34107;Iizuka-senpai x Blazer: Ane Kyun! yori The Animation;Hentai;OVA;1;6.87;920
3580;Ijoku;Hentai;OVA;2;5.77;1176
11815;Ijou Chitai: Jikken Dorei;Hentai;OVA;2;5.97;1638
28517;Ikenai Koto The Animation;Hentai;OVA;1;6.11;1689
4498;Ikenie;Hentai;OVA;1;5.73;716
29703;Ikoku na Retro;Hentai;OVA;1;6.31;1439
2858;Ikusa Otome Valkyrie;Hentai;OVA;2;6.34;3755
2859;Ikusa Otome Valkyrie Shinshou;Hentai;OVA;2;6.28;2004
9486;Ikusa Otome Valkyrie Specials;Hentai;Special;2;5.76;943
32982;Imakara Atashi......;Hentai;OVA;2;6.17;875
21513;Imako System;Hentai;OVA;2;6.19;2111
9270;Imbalance Girl;Hentai;OVA;1;5.70;345
6235;Immoral;Hentai;OVA;2;6.41;2189
2506;Imouto;Hentai;OVA;1;6.22;2476
1510;Imouto de Ikou!;Hentai;OVA;2;6.36;2457
1783;Imouto Jiru;Hentai;OVA;2;6.64;5952
10668;Imouto Paradise!;Hentai;OVA;2;6.83;7713
19051;Imouto Paradise! 2;Hentai;OVA;2;7.21;5600
13643;Imouto Twins;Hentai;OVA;1;6.08;1313
3896;Inbo;Hentai;OVA;3;6.13;2532
3628;Ingoku Byoutou;Hentai;OVA;2;6.04;933
3950;Injuu Daikessen;Hentai;OVA;1;5.47;647
4821;Injuu Kateikyoushi;Hentai;OVA;1;5.69;578
1784;Injuu Nerawareta Hanayome;Hentai;OVA;2;5.60;932
5649;Injuu Onna Kyoushi;Hentai;OVA;3;5.57;616
1595;Inma Daitoshi: Beast City;Hentai;OVA;3;5.87;1356
4400;Inmu 2;Hentai;OVA;2;5.87;715
8290;Inmu Gakuen: Inmu ni Torawareta Bijin Shimai;Hentai;OVA;1;6.24;1839
4356;Innocent Blue;Hentai;OVA;2;6.12;1625
10938;Innocent: Shoujo Memoria;Hentai;OVA;1;6.19;1523
10570;Inshitsu Otaku ni Ikareru Kanojo;Hentai;OVA;3;6.21;2730
5399;Internal Medicine;Hentai;OVA;2;5.97;846
4730;Inyoku Tokkyuu Zetsurinou;Hentai;OVA;1;5.96;2238
24849;Inyutsu no Yakata The Animation;Hentai;OVA;1;6.52;1821
3586;Isaku;Hentai;OVA;3;5.78;946
3587;Isaku: Respect;Hentai;OVA;3;5.73;1138
4824;Isourou Tengoku;Hentai;OVA;2;6.04;329
7611;Issho ni Ecchi;Hentai;OVA;1;5.97;1958
7730;Issho ni H Shiyo;Hentai;OVA;6;6.80;4926
3833;Issunboushi (OVA);Hentai;OVA;2;6.20;1156
23479;Itadaki! Seieki♥ Special;Hentai;Special;1;7.10;2815
2539;Itazura The Animation;Hentai;OVA;2;6.73;4577
5590;Itoshi no Kotodama;Hentai;OVA;2;5.92;603
5403;Jii Tousaku;Hentai;OVA;2;5.90;825
6122;Jinkou Shoujo: Henshin Sex Android;Hentai;OVA;2;6.76;3287
828;Jinshin Yuugi;Hentai;OVA;2;5.97;1127
12551;Jisshuusei;Hentai;OVA;1;5.39;228
14995;JK to Ero Giin Sensei;Hentai;OVA;2;6.77;2659
10457;JK to Inkou Kyoushi 4;Hentai;OVA;2;6.82;3914
18653;JK to Orc Heidan: Aku Buta Oni ni Ryougyaku Sareta Seijo Gakuen;Hentai;OVA;2;6.46;2918
27747;Jokei Kazoku III: Himitsu - The Anime;Hentai;OVA;1;6.32;1316
4698;Jokei Kazoku: Inbou;Hentai;OVA;2;6.67;2735
3334;Jokuana;Hentai;OVA;2;5.85;1137
5173;Jokutsuma;Hentai;OVA;2;5.80;1151
3066;Joou-sama wa M Dorei;Hentai;OVA;1;5.50;1048
4310;Joshidai: Ecchi Soudanshitsu;Hentai;OVA;1;3.70;779
18691;Joshikousei no Koshitsuki;Hentai;OVA;6;7.25;4748
29915;Junai Maniac;Hentai;OVA;2;6.49;1737
19569;Junjou Shoujo Et Cetera;Hentai;OVA;2;6.75;2640
32195;Junjou Shoujo Et Cetera Specials;Hentai;Special;2;6.42;254
27603;Jutaijima;Hentai;OVA;2;6.71;2345
5522;Juuninin no Onna Kyoushi;Hentai;OVA;2;5.95;1123
1513;Kaette Kita Court no Naka no Tenshi-tachi;Hentai;OVA;2;6.03;1273
3939;Kafun Shoujo Chuuihou! The Animation;Hentai;OVA;4;7.23;6991
19857;Kagachi-sama Onagusame Tatematsurimasu: Netorare Mura Inya Hanashi The Animation;Hentai;OVA;1;6.39;2124
7262;Kagirohi: Shaku Kei;Hentai;OVA;2;6.13;2261
3982;Kairaku Satsujin Chousakan Kouji;Hentai;OVA;3;5.94;694
17745;Kakushi Dere;Hentai;OVA;3;7.04;3528
23477;Kakushi Dere Special;Hentai;Special;1;6.38;983
3945;Kakyuusei 2: Sketchbook;Hentai;OVA;2;6.24;1069
6465;Kangoku Senkan;Hentai;OVA;4;7.12;4719
2395;Kangoku: Injoku no Jikkentou;Hentai;OVA;2;5.60;1732
8275;Kanin Tokkyuu Michishio;Hentai;OVA;2;6.00;887
30460;Kanojo ga Nekomimi ni Kigaetara;Hentai;OVA;1;6.48;1777
28313;Kanojo wa Dare to demo Sex Suru.;Hentai;OVA;2;6.72;3054
7712;Kansen 2: Inzai Toshi;Hentai;OVA;2;6.55;2754
9309;Kansen 3: Shuto Houkai;Hentai;OVA;2;6.58;2654
12961;Kansen 5: The Daybreak;Hentai;OVA;4;6.58;2928
20959;Kansen: Ball Buster The Animation;Hentai;OVA;1;6.07;1944
6986;Kansen: Inyoku no Rensa;Hentai;OVA;2;6.57;3816
1408;Kao no nai Tsuki;Hentai;OVA;5;6.86;7095
2443;Kara no Naka no Kotori;Hentai;OVA;5;5.67;663
7265;Kara no Shoujo;Hentai;OVA;2;5.68;2943
5575;Karakara-sama no Himitsu;Hentai;OVA;1;5.80;316
3560;Karen;Hentai;OVA;1;5.97;1791
5547;Kateikyoushi Bishounen Kari;Hentai;OVA;1;5.03;315
9311;Kateikyoushi no Oneesan 2 The Animation: H no Hensachi Agechaimasu;Hentai;OVA;2;7.15;5091
3102;Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu;Hentai;OVA;2;7.29;7218
4803;Kawarazaki-ke no Ichizoku 2;Hentai;OVA;4;5.86;739
4802;Kawarazaki-ke no Ichizoku The Animation;Hentai;OVA;2;5.67;637
2868;Kazama Mana;Hentai;OVA;1;6.36;3252
29916;Kedamono-tachi no Sumu Ie de;Hentai;OVA;2;6.25;2185
5664;Keibiin;Hentai;OVA;3;5.79;451
3093;Kekkai;Hentai;OVA;1;5.50;945
4488;Keraku-No-OH King of Pleasure;Hentai;OVA;3;5.98;882
4603;Kibun Kibun;Hentai;OVA;2;5.87;776
21349;Kichiku: Haha Shimai Choukyou Nikki;Hentai;OVA;3;6.80;2143
4832;Kigurumi Sentai Quiltian;Hentai;OVA;2;5.44;365
2434;Kijoku: Princess Double Kari;Hentai;OVA;3;6.00;1368
4497;Kijutsushi x Majutsushi: Osaka Tanteibu no Jikenbo;Hentai;OVA;1;5.12;460
6531;Kimihagu;Hentai;OVA;2;6.77;2756
2894;Kinbaku no Yakata: Ryakudatsu;Hentai;OVA;2;5.56;1443
3350;Kininaru Kimochi;Hentai;OVA;4;6.26;1923
2960;Kininaru Roommate;Hentai;OVA;2;6.66;3237
11747;Kiriya Hakushaku Ke no Roku Shimai;Hentai;OVA;2;6.82;2729
2377;Kisaku;Hentai;OVA;6;6.66;1563
2378;Kisaku Spirit;Hentai;OVA;3;6.33;1396
3543;Kiss yori...;Hentai;OVA;3;6.03;1312
5588;Ko Ko Ro;Hentai;OVA;2;5.64;270
4304;Kodomo no Jikan;Hentai;OVA;7;6.39;6172
28311;Koi Maguwai;Hentai;OVA;1;6.83;2633
15843;Koiito Kinenbi The Animation;Hentai;OVA;2;7.75;6940
18655;Koikishi Purely☆Kiss The Animation;Hentai;OVA;2;7.32;5320
32620;Koinaka: Koinaka de Hatsukoi x Nakadashi Sexual Life The Animation;Hentai;OVA;1;7.12;2561
5054;Kojin Jugyou The Animation: Schoolgirl Ready for a Private Lesson;Hentai;OVA;2;6.71;2247
2357;Kojin Taxi;Hentai;OVA;5;6.29;2808
23761;Konna ni Yasashiku Sareta no;Hentai;OVA;3;5.74;1413
3382;Korashime;Hentai;OVA;2;6.07;1419
17541;Kotowari: Kimi no Kokoro no Koboreta Kakera;Hentai;OVA;2;6.61;2886
3541;Kouin Tenshi: Haitoku no Lycéenne;Hentai;OVA;1;4.99;652
11185;Kowaku no Toki;Hentai;OVA;4;6.28;4477
3454;Kowaremono;Hentai;OVA;3;5.80;1445
3529;Kowaremono II;Hentai;OVA;2;5.93;988
33979;Kowaremono: Risa Plus The Animation;Hentai;OVA;1;6.75;1345
32267;Kowaremono: Risa The Animation;Hentai;OVA;1;6.49;2103
5557;Kugutsu Ai: Doura Gaiden;Hentai;OVA;1;5.75;283
4364;Kunoichi Bakumatsu Kitan;Hentai;OVA;2;6.13;1274
9939;Kunoichi Sakuya;Hentai;OVA;2;5.89;1218
3034;Kurai Mirai;Hentai;OVA;2;5.93;2004
23101;Kuraibito;Hentai;OVA;1;6.29;2187
2841;Kuro Ai: Hitoyozumakan Inkou Rannyuuroku;Hentai;OVA;2;6.84;6495
1385;Kurohime: Shikkoku no Yakata;Hentai;OVA;2;6.05;2377
7455;Kurutta Kyoutou: Danzai no Gakuen;Hentai;OVA;1;5.61;1298
2794;Kussetsu;Hentai;OVA;3;6.20;642
22543;Kyonyuu Kazoku Saimin;Hentai;OVA;1;6.77;2521
24911;Kyonyuu Try!: Tanki Shuuchuu Chichi Momi Lesson;Hentai;OVA;1;6.89;1930
2328;Kyouhaku II (Second): Mou Hitotsu no Ashita The Animation;Hentai;OVA;3;6.27;1586
2327;Kyouhaku: Owaranai Ashita;Hentai;OVA;3;5.99;1806
10409;Kyouhaku: Owaranai Ashita - Special Stage;Hentai;Special;1;5.68;395
9588;Kyouiku Shidou The Animation;Hentai;OVA;1;6.50;2438
7914;Kyuukyoku no Chef wa Oishinbo Papa;Hentai;OVA;1;5.43;262
8111;Last Waltz: Hakudaku Mamire no Natsu Gasshuku;Hentai;OVA;2;6.41;2748
3378;Leatherman;Hentai;OVA;5;5.99;874
3527;Lesbian Byoutou;Hentai;OVA;2;5.54;1149
2433;Lingeries;Hentai;OVA;3;7.02;4344
1785;Little Monica Monogatari;Hentai;OVA;2;6.55;5710
32997;Lo Re: Pako Sukusuku Mizuki-chan The Animation;Hentai;OVA;1;6.48;1819
4813;Lolita Anime;Hentai;OVA;6;5.86;1017
14539;Love 2 Quad;Hentai;OVA;2;6.89;4931
11969;Love Bitch: Yasashii Onna;Hentai;OVA;1;6.28;1945
24317;Love Colon;Hentai;OVA;2;6.51;1970
22901;Love es M The Animation;Hentai;OVA;1;6.40;1585
5553;Love Forever;Hentai;OVA;1;5.85;237
5607;Love Machine: Animaid Shoufu 23-gou;Hentai;OVA;2;5.64;384
5172;Love Selection The Animation;Hentai;OVA;2;6.92;3780
7908;Love² Police;Hentai;OVA;1;5.83;272
13559;Lovely Day: Boku to Kanojo no Nana Nichikan;Hentai;OVA;1;6.04;2079
14207;Lovely Series;Hentai;OVA;2;4.11;174
29083;Lovely x Cation The Animation;Hentai;OVA;2;7.27;3348
18455;M Ogui: Last Order;Hentai;OVA;1;6.46;2331
4840;M.E.M.: Yogosareta Junketsu;Hentai;OVA;2;5.75;927
2394;Ma ga Ochiru Yoru;Hentai;OVA;3;6.59;2684
7708;Machi Gurumi no Wana: Hakudaku ni Mamireta Shitai;Hentai;OVA;4;6.64;4348
3916;Magical Witch Academy: Boku to Sensei no Magical Lesson The Animation;Hentai;OVA;2;6.42;2930
3643;Mahou no Rouge Lipstick;Hentai;OVA;1;5.64;345
3920;Mahou Senshi Sweet Knights: Heroine Ryoujoku Shirei;Hentai;OVA;2;5.96;848
8653;Mahou Shoujo Isuka;Hentai;OVA;3;6.41;2600
5401;Mahou Shoujo Sae;Hentai;OVA;2;5.71;1025
23171;Mahou Shoujo wa Kiss Shite Kawaru;Hentai;OVA;1;5.09;1081
10728;Maid Ane;Hentai;OVA;2;6.26;1573
2188;Maid in Heaven SuperS;Hentai;OVA;2;6.53;3853
5402;Maid Meshimase;Hentai;OVA;1;4.94;525
2186;Maid no Yakata: Zetsubou-hen;Hentai;OVA;2;5.61;1308
2444;Maids in Dream;Hentai;OVA;2;5.85;1294
31885;Majuu Jouka Shoujo Utea;Hentai;OVA;2;6.45;1542
1360;Makai Tenshi Djibril;Hentai;OVA;4;6.61;5641
12375;Maki-chan to Nau.;Hentai;OVA;4;7.57;9650
1499;MaMa;Hentai;OVA;2;5.44;563
6692;Mama Puri!?;Hentai;OVA;2;6.84;2938
5209;Manin Densha;Hentai;OVA;3;6.43;2708
29575;Mankitsu Happening;Hentai;OVA;4;7.83;8510
2445;Maple Colors;Hentai;OVA;2;6.49;3258
30454;Maro no Kanja wa Gatenkei;Hentai;OVA;2;6.05;1721
5398;Masaru Ashita no Yukinojou 2;Hentai;OVA;2;5.74;860
3582;Mashou no Kao;Hentai;OVA;1;6.29;1391
33165;Mashou no Nie 3;Hentai;OVA;2;6.44;1430
4560;Matou Kitan Zankan!;Hentai;OVA;2;5.45;360
3542;Mechiku;Hentai;OVA;1;5.26;522
6015;Megami Tantei Vinus File;Hentai;OVA;1;5.73;380
2194;Mejoku;Hentai;OVA;2;6.43;2830
10419;Menkui!;Hentai;OVA;2;7.24;4954
31397;Mesu Kyoushi 4: Kegasareta Kyoudan;Hentai;OVA;2;6.68;2444
6685;Mesu Kyoushi: Injoku no Kyoushitsu;Hentai;OVA;3;6.48;2005
17539;Mesu Nochi Torare;Hentai;OVA;2;6.12;2672
19103;Mesu Saga: Persona;Hentai;OVA;1;6.66;2005
16189;Miboujin Nikki: Akogare no Ano Hito to Hitotsu Yane no Shita;Hentai;OVA;1;6.94;3000
3108;Miboujin: Numeriau Nikuyoku to Midara ni Nureru Mitsusubo;Hentai;OVA;2;6.07;1363
3384;Mi-da-ra;Hentai;OVA;3;5.88;928
3379;Mikagura Tanteidan;Hentai;OVA;3;6.04;1015
2396;Milk Junkie: Shimai-hen;Hentai;OVA;4;6.95;5508
13959;Milky Gal: Cats Ai;Hentai;OVA;1;4.08;164
2990;Mini Skirt Gakuen;Hentai;OVA;1;4.64;657
29994;Misato-chan no Yume Nikki;Hentai;OVA;1;3.00;147
33515;Misuzu: Ikenai Koto;Hentai;OVA;1;5.56;1068
9599;Miyazaki Maya Daizukan;Hentai;OVA;2;5.96;1980
5959;Mizugi Kanojo: The Animation;Hentai;OVA;4;7.42;8649
1038;Mizuiro;Hentai;OVA;2;6.07;1383
9312;Mofukuzuma;Hentai;OVA;2;6.22;3060
5423;Mogitate Marina-chan;Hentai;OVA;1;5.43;268
24357;Mokkai Shiyo?;Hentai;OVA;1;6.37;1453
30269;Momoiro Milk;Hentai;OVA;2;6.37;1628
3563;Momone;Hentai;OVA;1;5.38;838
5556;Moonlight Sonata;Hentai;OVA;1;5.95;288
22039;Mou Hasamazu ni wa Irarenai♥: Hoshi ni Onegai shitara Konnani Okkiku Nacchatta!;Hentai;OVA;1;6.77;1990
3478;Mrs. Junkie;Hentai;OVA;2;6.85;3817
3983;Mujintou Monogatari X;Hentai;OVA;4;5.57;531
5190;Mujintou Monogatari XX;Hentai;OVA;4;5.50;499
4799;Mune Kyun! Heartful Cafe;Hentai;OVA;2;5.90;1058
6220;Musuko no Tomodachi ni Okasarete;Hentai;OVA;2;6.48;1883
12057;My Imouto: Koakuma na A-Cup;Hentai;OVA;2;6.74;5400
10575;Naisho no Wakana-san;Hentai;OVA;1;5.96;1478
33514;Nama Lo Re: Furachimono The Animation;Hentai;OVA;1;6.61;1325
33138;Nama Lo Re: Namakemono The Animation;Hentai;OVA;1;6.43;1529
29808;Namaiki: Kissuisou e Youkoso! The Animation;Hentai;OVA;1;7.15;3475
15541;Namanaka Hyaku Percent!: Katamusubi no Shinpa;Hentai;OVA;3;6.86;3017
2869;Nanase Ren;Hentai;OVA;1;6.28;3297
2326;Nankyoku 28 Gou;Hentai;OVA;1;5.81;852
8471;Naoko no Tropic Angel: Hyouryuu;Hentai;OVA;1;5.74;204
7276;Natsumushi The Animation;Hentai;OVA;2;6.72;3044
3056;Natural;Hentai;OVA;2;6.08;1084
4729;Natural 2: Duo;Hentai;OVA;4;6.24;841
11321;Nee Summer!;Hentai;OVA;2;7.08;7929
3771;Nee, Chanto Shiyou Yo!;Hentai;OVA;5;7.09;6171
22655;Nerawareta Megami Tenshi Angeltia: Mamotta Ningentachi ni Uragirarete;Hentai;OVA;4;6.29;2286
9008;Netorare Fighter Yaricchingu!;Hentai;OVA;3;6.18;1873
14657;Netorare Zuma;Hentai;OVA;1;6.34;2239
9375;Netorare: Tanabe Yuuka no Dokuhaku;Hentai;OVA;1;5.65;2042
30817;Netoraserare;Hentai;OVA;2;5.68;1549
8651;Newmanoid Cam: Cam Castin;Hentai;OVA;1;6.64;2307
5559;Nijuusou: Wana ni Ochita Onna-tachi;Hentai;OVA;1;5.20;240
25669;Niku Mesu R30: Nikuyoku ni Ochita Mesu-tachi The Animation;Hentai;OVA;1;6.28;1242
2431;Nikuyoku Gangu Takuhainin;Hentai;OVA;3;6.42;1566
2446;Nikuyome: Takayanagi Ke no Hitobito;Hentai;OVA;4;7.09;3316
5613;Ningyou no Yakata;Hentai;OVA;2;5.69;1049
4774;Ningyou Tsukai;Hentai;OVA;1;5.74;737
3442;Ninpou Midare Karakuri;Hentai;OVA;2;6.24;1254
